trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
AIR_438_V5_M,14:41:00,14:41:00,90402,2,0,0
AIR_438_V5_M,14:42:00,14:42:00,90403,3,0,0
AIR_438_V5_M,14:43:00,14:43:00,90404,4,0,0
AIR_438_V5_M,14:47:00,14:47:00,90405,7,0,0
AIR_438_V5_M,14:57:00,14:57:00,90406,13,0,0
AIR_438_V6_M,14:39:00,14:39:00,90401,1,0,0
AIR_438_V6_M,14:41:00,14:41:00,90402,2,0,0
AIR_438_V6_M,14:42:00,14:42:00,90403,3,0,0
AIR_438_V6_M,14:43:00,14:43:00,90404,4,0,0
AIR_438_V6_M,14:47:00,14:47:00,90405,7,0,0
AIR_438_V6_M,14:57:00,14:57:00,90406,13,0,0
AIR_438_V7_M,14:39:00,14:39:00,90401,1,0,0
AIR_438_V7_M,14:41:00,14:41:00,90402,2,0,0
AIR_438_V7_M,14:42:00,14:42:00,90403,3,0,0
AIR_438_V7_M,14:43:00,14:43:00,90404,4,0,0
AIR_438_V7_M,14:47:00,14:47:00,90405,7,0,0
AIR_438_V7_M,14:57:00,14:57:00,90406,13,0,0
AIR_4382_V5_M,17:09:00,17:09:00,90401,1,0,0
AIR_4382_V5_M,17:11:00,17:11:00,90402,2,0,0
AIR_4382_V5_M,17:12:00,17:12:00,90403,3,0,0
AIR_4382_V5_M,17:13:00,17:13:00,90404,4,0,0
AIR_4382_V5_M,17:17:00,17:17:00,90405,7,0,0
AIR_4382_V5_M,17:27:00,17:27:00,90406,13,0,0
AIR_440_V5_M,15:09:00,15:09:00,90401,1,0,0
AIR_440_V5_M,15:11:00,15:11:00,90402,2,0,0
AIR_440_V5_M,15:12:00,15:12:00,90403,3,0,0
AIR_440_V5_M,15:13:00,15:13:00,90404,4,0,0
AIR_440_V5_M,15:17:00,15:17:00,90405,7,0,0
AIR_440_V5_M,15:27:00,15:27:00,90406,13,0,0
AIR_442_V5_M,15:39:00,15:39:00,90401,1,0,0
AIR_442_V5_M,15:41:00,15:41:00,90402,2,0,0
AIR_442_V5_M,15:42:00,15:42:00,90403,3,0,0
AIR_442_V5_M,15:43:00,15:43:00,90404,4,0,0
AIR_442_V5_M,15:47:00,15:47:00,90405,7,0,0
AIR_442_V5_M,15:57:00,15:57:00,90406,13,0,0
AIR_442_V6_M,15:39:00,15:39:00,90401,1,0,0
AIR_442_V6_M,15:41:00,15:41:00,90402,2,0,0
AIR_442_V6_M,15:42:00,15:42:00,90403,3,0,0
AIR_442_V6_M,15:43:00,15:43:00,90404,4,0,0
AIR_442_V6_M,15:47:00,15:47:00,90405,7,0,0
AIR_442_V6_M,15:57:00,15:57:00,90406,13,0,0
AIR_442_V7_M,15:39:00,15:39:00,90401,1,0,0
AIR_442_V7_M,15:41:00,15:41:00,90402,2,0,0
AIR_442_V7_M,15:42:00,15:42:00,90403,3,0,0
AIR_442_V7_M,15:43:00,15:43:00,90404,4,0,0
AIR_442_V7_M,15:47:00,15:47:00,90405,7,0,0
AIR_442_V7_M,15:57:00,15:57:00,90406,13,0,0
AIR_446_V6_M,16:39:00,16:39:00,90401,1,0,0
AIR_446_V6_M,16:41:00,16:41:00,90402,2,0,0
AIR_446_V6_M,16:42:00,16:42:00,90403,3,0,0
AIR_446_V6_M,16:43:00,16:43:00,90404,4,0,0
AIR_446_V6_M,16:47:00,16:47:00,90405,7,0,0
AIR_446_V6_M,16:57:00,16:57:00,90406,13,0,0
AIR_446_V7_M,16:39:00,16:39:00,90401,1,0,0
AIR_446_V7_M,16:41:00,16:41:00,90402,2,0,0
AIR_446_V7_M,16:42:00,16:42:00,90403,3,0,0
AIR_446_V7_M,16:43:00,16:43:00,90404,4,0,0
AIR_446_V7_M,16:47:00,16:47:00,90405,7,0,0
AIR_446_V7_M,16:57:00,16:57:00,90406,13,0,0
AIR_450_V5_M,17:39:00,17:39:00,90401,1,0,0
AIR_450_V5_M,17:41:00,17:41:00,90402,2,0,0
AIR_450_V5_M,17:42:00,17:42:00,90403,3,0,0
AIR_450_V5_M,17:43:00,17:43:00,90404,4,0,0
AIR_450_V5_M,17:47:00,17:47:00,90405,7,0,0
AIR_450_V5_M,17:57:00,17:57:00,90406,13,0,0
AIR_450_V6_M,17:39:00,17:39:00,90401,1,0,0
AIR_450_V6_M,17:41:00,17:41:00,90402,2,0,0
AIR_450_V6_M,17:42:00,17:42:00,90403,3,0,0
AIR_450_V6_M,17:43:00,17:43:00,90404,4,0,0
AIR_450_V6_M,17:47:00,17:47:00,90405,7,0,0
AIR_450_V6_M,17:57:00,17:57:00,90406,13,0,0
AIR_450_V7_M,17:39:00,17:39:00,90401,1,0,0
AIR_450_V7_M,17:41:00,17:41:00,90402,2,0,0
AIR_450_V7_M,17:42:00,17:42:00,90403,3,0,0
AIR_450_V7_M,17:43:00,17:43:00,90404,4,0,0
AIR_450_V7_M,17:47:00,17:47:00,90405,7,0,0
AIR_450_V7_M,17:57:00,17:57:00,90406,13,0,0
AIR_4520_V55_M,06:39:00,06:39:00,90401,1,0,0
AIR_4520_V55_M,06:41:00,06:41:00,90402,2,0,0
AIR_4520_V55_M,06:42:00,06:42:00,90403,3,0,0
AIR_4520_V55_M,06:43:00,06:43:00,90404,4,0,0
AIR_4520_V55_M,06:47:00,06:47:00,90405,7,0,0
AIR_4520_V55_M,07:00:00,07:00:00,90406,13,0,0
AIR_454_V5_M,18:39:00,18:39:00,90401,1,0,0
AIR_454_V5_M,18:41:00,18:41:00,90402,2,0,0
AIR_454_V5_M,18:42:00,18:42:00,90403,3,0,0
AIR_454_V5_M,18:43:00,18:43:00,90404,4,0,0
AIR_454_V5_M,18:47:00,18:47:00,90405,7,0,0
AIR_454_V5_M,18:57:00,18:57:00,90406,13,0,0
AIR_454_V6_M,18:39:00,18:39:00,90401,1,0,0
AIR_454_V6_M,18:41:00,18:41:00,90402,2,0,0
AIR_454_V6_M,18:42:00,18:42:00,90403,3,0,0
AIR_454_V6_M,18:43:00,18:43:00,90404,4,0,0
AIR_454_V6_M,18:47:00,18:47:00,90405,7,0,0
AIR_454_V6_M,18:57:00,18:57:00,90406,13,0,0
AIR_454_V7_M,18:39:00,18:39:00,90401,1,0,0
AIR_454_V7_M,18:41:00,18:41:00,90402,2,0,0
AIR_454_V7_M,18:42:00,18:42:00,90403,3,0,0
AIR_454_V7_M,18:43:00,18:43:00,90404,4,0,0
AIR_454_V7_M,18:47:00,18:47:00,90405,7,0,0
AIR_454_V7_M,18:57:00,18:57:00,90406,13,0,0
AIR_458_V5_M,19:39:00,19:39:00,90401,1,0,0
AIR_458_V5_M,19:41:00,19:41:00,90402,2,0,0
AIR_458_V5_M,19:42:00,19:42:00,90403,3,0,0
AIR_458_V5_M,19:43:00,19:43:00,90404,4,0,0
AIR_458_V5_M,19:47:00,19:47:00,90405,7,0,0
AIR_458_V5_M,19:57:00,19:57:00,90406,13,0,0
AIR_458_V6_M,19:39:00,19:39:00,90401,1,0,0
AIR_458_V6_M,19:41:00,19:41:00,90402,2,0,0
AIR_458_V6_M,19:42:00,19:42:00,90403,3,0,0
AIR_458_V6_M,19:43:00,19:43:00,90404,4,0,0
AIR_458_V6_M,19:47:00,19:47:00,90405,7,0,0
AIR_458_V6_M,19:57:00,19:57:00,90406,13,0,0
AIR_458_V7_M,19:39:00,19:39:00,90401,1,0,0
AIR_458_V7_M,19:41:00,19:41:00,90402,2,0,0
AIR_458_V7_M,19:42:00,19:42:00,90403,3,0,0
AIR_458_V7_M,19:43:00,19:43:00,90404,4,0,0
AIR_458_V7_M,19:47:00,19:47:00,90405,7,0,0
AIR_458_V7_M,19:57:00,19:57:00,90406,13,0,0
AIR_462_V5_M,20:39:00,20:39:00,90401,1,0,0
AIR_462_V5_M,20:41:00,20:41:00,90402,2,0,0
AIR_462_V5_M,20:42:00,20:42:00,90403,3,0,0
AIR_462_V5_M,20:43:00,20:43:00,90404,4,0,0
AIR_462_V5_M,20:47:00,20:47:00,90405,7,0,0
AIR_462_V5_M,20:57:00,20:57:00,90406,13,0,0
AIR_462_V6_M,20:39:00,20:39:00,90401,1,0,0
AIR_462_V6_M,20:41:00,20:41:00,90402,2,0,0
AIR_462_V6_M,20:42:00,20:42:00,90403,3,0,0
AIR_462_V6_M,20:43:00,20:43:00,90404,4,0,0
AIR_462_V6_M,20:47:00,20:47:00,90405,7,0,0
AIR_462_V6_M,20:57:00,20:57:00,90406,13,0,0
AIR_462_V7_M,20:39:00,20:39:00,90401,1,0,0
AIR_462_V7_M,20:41:00,20:41:00,90402,2,0,0
AIR_462_V7_M,20:42:00,20:42:00,90403,3,0,0
AIR_462_V7_M,20:43:00,20:43:00,90404,4,0,0
AIR_462_V7_M,20:47:00,20:47:00,90405,7,0,0
AIR_462_V7_M,20:57:00,20:57:00,90406,13,0,0
AIR_466_V5_M,21:39:00,21:39:00,90401,1,0,0
AIR_466_V5_M,21:41:00,21:41:00,90402,2,0,0
AIR_466_V5_M,21:42:00,21:42:00,90403,3,0,0
AIR_466_V5_M,21:43:00,21:43:00,90404,4,0,0
AIR_466_V5_M,21:47:00,21:47:00,90405,7,0,0
AIR_466_V5_M,21:57:00,21:57:00,90406,13,0,0
AIR_466_V6_M,21:39:00,21:39:00,90401,1,0,0
AIR_466_V6_M,21:41:00,21:41:00,90402,2,0,0
AIR_466_V6_M,21:42:00,21:42:00,90403,3,0,0
AIR_466_V6_M,21:43:00,21:43:00,90404,4,0,0
AIR_466_V6_M,21:47:00,21:47:00,90405,7,0,0
AIR_466_V6_M,21:57:00,21:57:00,90406,13,0,0
AIR_466_V7_M,21:39:00,21:39:00,90401,1,0,0
AIR_466_V7_M,21:41:00,21:41:00,90402,2,0,0
AIR_466_V7_M,21:42:00,21:42:00,90403,3,0,0
AIR_466_V7_M,21:43:00,21:43:00,90404,4,0,0
AIR_466_V7_M,21:47:00,21:47:00,90405,7,0,0
AIR_466_V7_M,21:57:00,21:57:00,90406,13,0,0
AIR_468_V6_M,22:09:00,22:09:00,90401,1,0,0
AIR_468_V6_M,22:11:00,22:11:00,90402,2,0,0
AIR_468_V6_M,22:12:00,22:12:00,90403,3,0,0
AIR_468_V6_M,22:13:00,22:13:00,90404,4,0,0
AIR_468_V6_M,22:17:00,22:17:00,90405,7,0,0
AIR_468_V6_M,22:27:00,22:27:00,90406,13,0,0
AIR_468_V7_M,22:09:00,22:09:00,90401,1,0,0
AIR_468_V7_M,22:11:00,22:11:00,90402,2,0,0
AIR_468_V7_M,22:12:00,22:12:00,90403,3,0,0
AIR_468_V7_M,22:13:00,22:13:00,90404,4,0,0
AIR_468_V7_M,22:17:00,22:17:00,90405,7,0,0
AIR_468_V7_M,22:27:00,22:27:00,90406,13,0,0
AIR_470_V5_M,22:39:00,22:39:00,90401,1,0,0
AIR_470_V5_M,22:41:00,22:41:00,90402,2,0,0
AIR_470_V5_M,22:42:00,22:42:00,90403,3,0,0
AIR_470_V5_M,22:43:00,22:43:00,90404,4,0,0
AIR_470_V5_M,22:47:00,22:47:00,90405,7,0,0
AIR_470_V5_M,22:57:00,22:57:00,90406,13,0,0
AIR_472_V6_M,23:09:00,23:09:00,90401,1,0,0
AIR_472_V6_M,23:11:00,23:11:00,90402,2,0,0
AIR_472_V6_M,23:12:00,23:12:00,90403,3,0,0
AIR_472_V6_M,23:13:00,23:13:00,90404,4,0,0
AIR_472_V6_M,23:17:00,23:17:00,90405,7,0,0
AIR_472_V6_M,23:27:00,23:27:00,90406,13,0,0
AIR_472_V7_M,23:09:00,23:09:00,90401,1,0,0
AIR_472_V7_M,23:11:00,23:11:00,90402,2,0,0
AIR_472_V7_M,23:12:00,23:12:00,90403,3,0,0
AIR_472_V7_M,23:13:00,23:13:00,90404,4,0,0
AIR_472_V7_M,23:17:00,23:17:00,90405,7,0,0
AIR_472_V7_M,23:27:00,23:27:00,90406,13,0,0
AIR_474_V5_M,23:39:00,23:39:00,90401,1,0,0
AIR_474_V5_M,23:41:00,23:41:00,90402,2,0,0
AIR_474_V5_M,23:42:00,23:42:00,90403,3,0,0
AIR_474_V5_M,23:43:00,23:43:00,90404,4,0,0
AIR_474_V5_M,23:47:00,23:47:00,90405,7,0,0
AIR_474_V5_M,23:57:00,23:57:00,90406,13,0,0
AIR_4756_V5_M,16:39:00,16:39:00,90401,1,0,0
AIR_4756_V5_M,16:41:00,16:41:00,90402,2,0,0
AIR_4756_V5_M,16:42:00,16:42:00,90403,3,0,0
AIR_4756_V5_M,16:43:00,16:43:00,90404,4,0,0
AIR_4756_V5_M,16:47:00,16:47:00,90405,7,0,0
AIR_4756_V5_M,16:57:00,16:57:00,90406,13,0,0
AIR_476_V5_M,24:09:00,24:09:00,90401,1,0,0
AIR_476_V5_M,24:11:00,24:11:00,90402,2,0,0
AIR_476_V5_M,24:12:00,24:12:00,90403,3,0,0
AIR_476_V5_M,24:13:00,24:13:00,90404,4,0,0
AIR_476_V5_M,24:17:00,24:17:00,90405,7,0,0
AIR_476_V5_M,24:27:00,24:27:00,90406,13,0,0
AIR_476_V6_M,24:09:00,24:09:00,90401,1,0,0
AIR_476_V6_M,24:11:00,24:11:00,90402,2,0,0
AIR_476_V6_M,24:12:00,24:12:00,90403,3,0,0
AIR_476_V6_M,24:13:00,24:13:00,90404,4,0,0
AIR_476_V6_M,24:17:00,24:17:00,90405,7,0,0
AIR_476_V6_M,24:27:00,24:27:00,90406,13,0,0
AIR_476_V7_M,24:09:00,24:09:00,90401,1,0,0
AIR_476_V7_M,24:11:00,24:11:00,90402,2,0,0
AIR_476_V7_M,24:12:00,24:12:00,90403,3,0,0
AIR_476_V7_M,24:13:00,24:13:00,90404,4,0,0
AIR_476_V7_M,24:17:00,24:17:00,90405,7,0,0
AIR_476_V7_M,24:27:00,24:27:00,90406,13,0,0
AIR_4844_V5_M,16:09:00,16:09:00,90401,1,0,0
AIR_4844_V5_M,16:11:00,16:11:00,90402,2,0,0
AIR_4844_V5_M,16:12:00,16:12:00,90403,3,0,0
AIR_4844_V5_M,16:13:00,16:13:00,90404,4,0,0
AIR_4844_V5_M,16:17:00,16:17:00,90405,7,0,0
AIR_4844_V5_M,16:29:00,16:29:00,90406,13,0,0
AIR_1456_V5_M,19:09:00,19:09:00,90401,1,0,0
AIR_1456_V5_M,19:11:00,19:11:00,90402,2,0,0
AIR_1456_V5_M,19:12:00,19:12:00,90403,3,0,0
AIR_1456_V5_M,19:13:00,19:13:00,90404,4,0,0
AIR_1456_V5_M,19:17:00,19:17:00,90405,7,0,0
AIR_1456_V5_M,19:27:00,19:27:00,90406,13,0,0
AIR_1456_V5_M,19:30:00,19:30:00,90004,16,0,0
AIR_1456_V5_M,19:35:00,19:35:00,90005,20,0,0
AIR_1456_V5_M,19:40:00,19:40:00,90006,22,0,0
AIR_1461_V5_M,19:55:00,19:55:00,90006,2,0,0
AIR_1461_V5_M,20:00:00,20:00:00,90005,4,0,0
AIR_1461_V5_M,20:04:00,20:04:00,90004,8,0,0
AIR_1461_V5_M,20:06:00,20:06:00,90406,11,0,0
AIR_1461_V5_M,20:14:00,20:14:00,90405,17,0,0
AIR_1461_V5_M,20:19:00,20:19:00,90404,20,0,0
AIR_1461_V5_M,20:20:00,20:20:00,90403,21,0,0
AIR_1461_V5_M,20:22:00,20:22:00,90402,22,0,0
AIR_1461_V5_M,20:24:00,20:24:00,90401,23,0,0
AIR_3409_V6_M,06:48:00,06:48:00,90007,36,0,0
AIR_3409_V6_M,06:55:00,06:55:00,90006,39,0,0
AIR_3409_V6_M,07:00:00,07:00:00,90005,41,0,0
AIR_3409_V6_M,07:04:00,07:04:00,90004,45,0,0
AIR_3409_V6_M,07:06:00,07:06:00,90406,48,0,0
AIR_3409_V6_M,07:14:00,07:14:00,90405,54,0,0
AIR_3409_V6_M,07:19:00,07:19:00,90404,57,0,0
AIR_3409_V6_M,07:20:00,07:20:00,90403,58,0,0
AIR_3409_V6_M,07:22:00,07:22:00,90402,59,0,0
AIR_3409_V6_M,07:24:00,07:24:00,90401,60,0,0
AIR_3409_V7_M,06:48:00,06:48:00,90007,36,0,0
AIR_3409_V7_M,06:55:00,06:55:00,90006,39,0,0
AIR_3409_V7_M,07:00:00,07:00:00,90005,41,0,0
AIR_3409_V7_M,07:04:00,07:04:00,90004,45,0,0
AIR_3409_V7_M,07:06:00,07:06:00,90406,48,0,0
AIR_3409_V7_M,07:14:00,07:14:00,90405,54,0,0
AIR_3409_V7_M,07:19:00,07:19:00,90404,57,0,0
AIR_3409_V7_M,07:20:00,07:20:00,90403,58,0,0
AIR_3409_V7_M,07:22:00,07:22:00,90402,59,0,0
AIR_3409_V7_M,07:24:00,07:24:00,90401,60,0,0
AIR_3413_V6_M,07:48:00,07:48:00,90007,36,0,0
AIR_3413_V6_M,07:55:00,07:55:00,90006,39,0,0
AIR_3413_V6_M,08:00:00,08:00:00,90005,41,0,0
AIR_3413_V6_M,08:04:00,08:04:00,90004,45,0,0
AIR_3413_V6_M,08:06:00,08:06:00,90406,48,0,0
AIR_3413_V6_M,08:14:00,08:14:00,90405,54,0,0
AIR_3413_V6_M,08:19:00,08:19:00,90404,57,0,0
AIR_3413_V6_M,08:20:00,08:20:00,90403,58,0,0
AIR_3413_V6_M,08:22:00,08:22:00,90402,59,0,0
AIR_3413_V6_M,08:24:00,08:24:00,90401,60,0,0
AIR_3413_V7_M,07:48:00,07:48:00,90007,36,0,0
AIR_3413_V7_M,07:55:00,07:55:00,90006,39,0,0
AIR_3413_V7_M,08:00:00,08:00:00,90005,41,0,0
AIR_3413_V7_M,08:04:00,08:04:00,90004,45,0,0
AIR_3413_V7_M,08:06:00,08:06:00,90406,48,0,0
AIR_3413_V7_M,08:14:00,08:14:00,90405,54,0,0
AIR_3413_V7_M,08:19:00,08:19:00,90404,57,0,0
AIR_3413_V7_M,08:20:00,08:20:00,90403,58,0,0
AIR_3413_V7_M,08:22:00,08:22:00,90402,59,0,0
AIR_3413_V7_M,08:24:00,08:24:00,90401,60,0,0
AIR_3417_V6_M,08:48:00,08:48:00,90007,36,0,0
AIR_3417_V6_M,08:55:00,08:55:00,90006,39,0,0
AIR_3417_V6_M,09:00:00,09:00:00,90005,41,0,0
AIR_3417_V6_M,09:04:00,09:04:00,90004,45,0,0
AIR_3417_V6_M,09:06:00,09:06:00,90406,48,0,0
AIR_3417_V6_M,09:14:00,09:14:00,90405,54,0,0
AIR_3417_V6_M,09:19:00,09:19:00,90404,57,0,0
AIR_3417_V6_M,09:20:00,09:20:00,90403,58,0,0
AIR_3417_V6_M,09:22:00,09:22:00,90402,59,0,0
AIR_3417_V6_M,09:24:00,09:24:00,90401,60,0,0
AIR_3417_V7_M,08:48:00,08:48:00,90007,36,0,0
AIR_3417_V7_M,08:55:00,08:55:00,90006,39,0,0
AIR_3417_V7_M,09:00:00,09:00:00,90005,41,0,0
AIR_3417_V7_M,09:04:00,09:04:00,90004,45,0,0
AIR_3417_V7_M,09:06:00,09:06:00,90406,48,0,0
AIR_3417_V7_M,09:14:00,09:14:00,90405,54,0,0
AIR_3417_V7_M,09:19:00,09:19:00,90404,57,0,0
AIR_3417_V7_M,09:20:00,09:20:00,90403,58,0,0
AIR_3417_V7_M,09:22:00,09:22:00,90402,59,0,0
AIR_3417_V7_M,09:24:00,09:24:00,90401,60,0,0
AIR_3421_V5_M,09:49:00,09:49:00,90007,36,0,0
AIR_3421_V5_M,09:55:00,09:55:00,90006,39,0,0
AIR_3421_V5_M,10:00:00,10:00:00,90005,41,0,0
AIR_3421_V5_M,10:04:00,10:04:00,90004,45,0,0
AIR_3421_V5_M,10:06:00,10:06:00,90406,48,0,0
AIR_3421_V5_M,10:14:00,10:14:00,90405,54,0,0
AIR_3421_V5_M,10:19:00,10:19:00,90404,57,0,0
AIR_3421_V5_M,10:20:00,10:20:00,90403,58,0,0
AIR_3421_V5_M,10:22:00,10:22:00,90402,59,0,0
AIR_3421_V5_M,10:24:00,10:24:00,90401,60,0,0
AIR_3421_V6_M,09:48:00,09:48:00,90007,36,0,0
AIR_3421_V6_M,09:55:00,09:55:00,90006,39,0,0
AIR_3421_V6_M,10:00:00,10:00:00,90005,41,0,0
AIR_3421_V6_M,10:04:00,10:04:00,90004,45,0,0
AIR_3421_V6_M,10:06:00,10:06:00,90406,48,0,0
AIR_3421_V6_M,10:14:00,10:14:00,90405,54,0,0
AIR_3421_V6_M,10:19:00,10:19:00,90404,57,0,0
AIR_3421_V6_M,10:20:00,10:20:00,90403,58,0,0
AIR_3421_V6_M,10:22:00,10:22:00,90402,59,0,0
AIR_3421_V6_M,10:24:00,10:24:00,90401,60,0,0
AIR_3421_V7_M,09:48:00,09:48:00,90007,36,0,0
AIR_3421_V7_M,09:55:00,09:55:00,90006,39,0,0
AIR_3421_V7_M,10:00:00,10:00:00,90005,41,0,0
AIR_3421_V7_M,10:04:00,10:04:00,90004,45,0,0
AIR_3421_V7_M,10:06:00,10:06:00,90406,48,0,0
AIR_3421_V7_M,10:14:00,10:14:00,90405,54,0,0
AIR_3421_V7_M,10:19:00,10:19:00,90404,57,0,0
AIR_3421_V7_M,10:20:00,10:20:00,90403,58,0,0
AIR_3421_V7_M,10:22:00,10:22:00,90402,59,0,0
AIR_3421_V7_M,10:24:00,10:24:00,90401,60,0,0
AIR_3425_V5_M,10:49:00,10:49:00,90007,36,0,0
AIR_3425_V5_M,10:55:00,10:55:00,90006,39,0,0
AIR_3425_V5_M,11:00:00,11:00:00,90005,41,0,0
AIR_3425_V5_M,11:04:00,11:04:00,90004,45,0,0
AIR_3425_V5_M,11:06:00,11:06:00,90406,48,0,0
AIR_3425_V5_M,11:14:00,11:14:00,90405,54,0,0
AIR_3425_V5_M,11:19:00,11:19:00,90404,57,0,0
AIR_3425_V5_M,11:20:00,11:20:00,90403,58,0,0
AIR_3425_V5_M,11:22:00,11:22:00,90402,59,0,0
AIR_3425_V5_M,11:24:00,11:24:00,90401,60,0,0
AIR_3425_V6_M,10:48:00,10:48:00,90007,36,0,0
AIR_3425_V6_M,10:55:00,10:55:00,90006,39,0,0
AIR_3425_V6_M,11:00:00,11:00:00,90005,41,0,0
AIR_3425_V6_M,11:04:00,11:04:00,90004,45,0,0
AIR_3425_V6_M,11:06:00,11:06:00,90406,48,0,0
AIR_3425_V6_M,11:14:00,11:14:00,90405,54,0,0
AIR_3425_V6_M,11:19:00,11:19:00,90404,57,0,0
AIR_3425_V6_M,11:20:00,11:20:00,90403,58,0,0
AIR_3425_V6_M,11:22:00,11:22:00,90402,59,0,0
AIR_3425_V6_M,11:24:00,11:24:00,90401,60,0,0
AIR_3425_V7_M,10:48:00,10:48:00,90007,36,0,0
AIR_3425_V7_M,10:55:00,10:55:00,90006,39,0,0
AIR_3425_V7_M,11:00:00,11:00:00,90005,41,0,0
AIR_3425_V7_M,11:04:00,11:04:00,90004,45,0,0
AIR_3425_V7_M,11:06:00,11:06:00,90406,48,0,0
AIR_3425_V7_M,11:14:00,11:14:00,90405,54,0,0
AIR_3425_V7_M,11:19:00,11:19:00,90404,57,0,0
AIR_3425_V7_M,11:20:00,11:20:00,90403,58,0,0
AIR_3425_V7_M,11:22:00,11:22:00,90402,59,0,0
AIR_3425_V7_M,11:24:00,11:24:00,90401,60,0,0
AIR_3429_V5_M,11:49:00,11:49:00,90007,36,0,0
AIR_3429_V5_M,11:55:00,11:55:00,90006,39,0,0
AIR_3429_V5_M,12:00:00,12:00:00,90005,41,0,0
AIR_3429_V5_M,12:04:00,12:04:00,90004,45,0,0
AIR_3429_V5_M,12:06:00,12:06:00,90406,48,0,0
AIR_3429_V5_M,12:14:00,12:14:00,90405,54,0,0
AIR_3429_V5_M,12:19:00,12:19:00,90404,57,0,0
AIR_3429_V5_M,12:20:00,12:20:00,90403,58,0,0
AIR_3429_V5_M,12:22:00,12:22:00,90402,59,0,0
AIR_3429_V5_M,12:24:00,12:24:00,90401,60,0,0
AIR_3429_V6_M,11:48:00,11:48:00,90007,36,0,0
AIR_3429_V6_M,11:55:00,11:55:00,90006,39,0,0
AIR_3429_V6_M,12:00:00,12:00:00,90005,41,0,0
AIR_3429_V6_M,12:04:00,12:04:00,90004,45,0,0
AIR_3429_V6_M,12:06:00,12:06:00,90406,48,0,0
AIR_3429_V6_M,12:14:00,12:14:00,90405,54,0,0
AIR_3429_V6_M,12:19:00,12:19:00,90404,57,0,0
AIR_3429_V6_M,12:20:00,12:20:00,90403,58,0,0
AIR_3429_V6_M,12:22:00,12:22:00,90402,59,0,0
AIR_3429_V6_M,12:24:00,12:24:00,90401,60,0,0
AIR_3429_V7_M,11:48:00,11:48:00,90007,36,0,0
AIR_3429_V7_M,11:55:00,11:55:00,90006,39,0,0
AIR_3429_V7_M,12:00:00,12:00:00,90005,41,0,0
AIR_3429_V7_M,12:04:00,12:04:00,90004,45,0,0
AIR_3429_V7_M,12:06:00,12:06:00,90406,48,0,0
AIR_3429_V7_M,12:14:00,12:14:00,90405,54,0,0
AIR_3429_V7_M,12:19:00,12:19:00,90404,57,0,0
AIR_3429_V7_M,12:20:00,12:20:00,90403,58,0,0
AIR_3429_V7_M,12:22:00,12:22:00,90402,59,0,0
AIR_3429_V7_M,12:24:00,12:24:00,90401,60,0,0
AIR_3433_V5_M,12:49:00,12:49:00,90007,36,0,0
AIR_3433_V5_M,12:55:00,12:55:00,90006,39,0,0
AIR_3433_V5_M,13:00:00,13:00:00,90005,41,0,0
AIR_3433_V5_M,13:04:00,13:04:00,90004,45,0,0
AIR_3433_V5_M,13:06:00,13:06:00,90406,48,0,0
AIR_3433_V5_M,13:14:00,13:14:00,90405,54,0,0
AIR_3433_V5_M,13:19:00,13:19:00,90404,57,0,0
AIR_3433_V5_M,13:20:00,13:20:00,90403,58,0,0
AIR_3433_V5_M,13:22:00,13:22:00,90402,59,0,0
AIR_3433_V5_M,13:24:00,13:24:00,90401,60,0,0
AIR_3433_V6_M,12:48:00,12:48:00,90007,36,0,0
AIR_3433_V6_M,12:55:00,12:55:00,90006,39,0,0
AIR_3433_V6_M,13:00:00,13:00:00,90005,41,0,0
AIR_3433_V6_M,13:04:00,13:04:00,90004,45,0,0
AIR_3433_V6_M,13:06:00,13:06:00,90406,48,0,0
AIR_3433_V6_M,13:14:00,13:14:00,90405,54,0,0
AIR_3433_V6_M,13:19:00,13:19:00,90404,57,0,0
AIR_3433_V6_M,13:20:00,13:20:00,90403,58,0,0
AIR_3433_V6_M,13:22:00,13:22:00,90402,59,0,0
AIR_3433_V6_M,13:24:00,13:24:00,90401,60,0,0
AIR_3433_V7_M,12:48:00,12:48:00,90007,36,0,0
AIR_3433_V7_M,12:55:00,12:55:00,90006,39,0,0
AIR_3433_V7_M,13:00:00,13:00:00,90005,41,0,0
AIR_3433_V7_M,13:04:00,13:04:00,90004,45,0,0
AIR_3433_V7_M,13:06:00,13:06:00,90406,48,0,0
AIR_3433_V7_M,13:14:00,13:14:00,90405,54,0,0
AIR_3433_V7_M,13:19:00,13:19:00,90404,57,0,0
AIR_3433_V7_M,13:20:00,13:20:00,90403,58,0,0
AIR_3433_V7_M,13:22:00,13:22:00,90402,59,0,0
AIR_3433_V7_M,13:24:00,13:24:00,90401,60,0,0
AIR_3437_V5_M,13:49:00,13:49:00,90007,36,0,0
AIR_3437_V5_M,13:55:00,13:55:00,90006,39,0,0
AIR_3437_V5_M,14:00:00,14:00:00,90005,41,0,0
AIR_3437_V5_M,14:04:00,14:04:00,90004,45,0,0
AIR_3437_V5_M,14:06:00,14:06:00,90406,48,0,0
AIR_3437_V5_M,14:14:00,14:14:00,90405,54,0,0
AIR_3437_V5_M,14:19:00,14:19:00,90404,57,0,0
AIR_3437_V5_M,14:20:00,14:20:00,90403,58,0,0
AIR_3437_V5_M,14:22:00,14:22:00,90402,59,0,0
